,toMaturity,strike,midPrice
1331,1.104109589041096,75.0,152.925
1332,1.104109589041096,80.0,148.05
1333,1.104109589041096,85.0,143.14999999999998
1334,1.104109589041096,90.0,138.825
1335,1.104109589041096,95.0,134.1
1336,1.104109589041096,100.0,129.2
1337,1.104109589041096,105.0,123.975
1338,1.104109589041096,110.0,119.9
1339,1.104109589041096,115.0,115.5
1340,1.104109589041096,120.0,110.5
1341,1.104109589041096,125.0,105.9
1342,1.104109589041096,130.0,101.275
1343,1.104109589041096,135.0,96.7
1344,1.104109589041096,140.0,92.25
1345,1.104109589041096,145.0,87.625
1346,1.104109589041096,150.0,83.07499999999999
1347,1.104109589041096,155.0,78.7
1348,1.104109589041096,160.0,74.32499999999999
1349,1.104109589041096,165.0,70.07499999999999
1350,1.104109589041096,170.0,65.875
1351,1.104109589041096,175.0,61.75
1352,1.104109589041096,180.0,57.724999999999994
1353,1.104109589041096,185.0,53.775000000000006
1354,1.104109589041096,190.0,49.974999999999994
1355,1.104109589041096,195.0,46.3
1356,1.104109589041096,200.0,42.75
1357,1.104109589041096,205.0,39.325
1358,1.104109589041096,210.0,36.025000000000006
1359,1.104109589041096,215.0,32.875
1360,1.104109589041096,220.0,29.950000000000003
1361,1.104109589041096,225.0,27.15
1362,1.104109589041096,230.0,24.5
1363,1.104109589041096,235.0,22.049999999999997
1364,1.104109589041096,240.0,19.799999999999997
1365,1.104109589041096,245.0,17.700000000000003
1366,1.104109589041096,250.0,15.75
1367,1.104109589041096,260.0,12.4
1368,1.104109589041096,270.0,9.675
1369,1.104109589041096,280.0,7.475
1370,1.104109589041096,290.0,5.775
1371,1.104109589041096,300.0,4.425
1372,1.104109589041096,310.0,3.375
1373,1.104109589041096,320.0,2.5949999999999998
1374,1.104109589041096,330.0,2.0
1375,1.104109589041096,340.0,1.55
1376,1.104109589041096,350.0,1.205
1429,1.180821917808219,5.0,219.125
1430,1.180821917808219,20.0,202.75
1431,1.180821917808219,25.0,196.375
1432,1.180821917808219,30.0,200.5
1433,1.180821917808219,35.0,197.60000000000002
1434,1.180821917808219,40.0,182.05
1435,1.180821917808219,45.0,176.77499999999998
1436,1.180821917808219,50.0,176.25
1437,1.180821917808219,55.0,171.525
1438,1.180821917808219,60.0,166.85
1439,1.180821917808219,65.0,167.5
1440,1.180821917808219,70.0,157.325
1441,1.180821917808219,75.0,152.77499999999998
1442,1.180821917808219,80.0,148.125
1443,1.180821917808219,85.0,141.85000000000002
1444,1.180821917808219,90.0,139.1
1445,1.180821917808219,95.0,134.575
1446,1.180821917808219,100.0,129.64999999999998
1447,1.180821917808219,105.0,124.44999999999999
1448,1.180821917808219,110.0,119.925
1449,1.180821917808219,115.0,115.725
1450,1.180821917808219,120.0,111.075
1451,1.180821917808219,125.0,106.475
1452,1.180821917808219,130.0,101.875
1453,1.180821917808219,135.0,97.225
1454,1.180821917808219,140.0,92.85
1455,1.180821917808219,145.0,88.475
1456,1.180821917808219,150.0,83.725
1457,1.180821917808219,155.0,79.42500000000001
1458,1.180821917808219,160.0,75.1
1459,1.180821917808219,165.0,70.8
1460,1.180821917808219,170.0,66.7
1461,1.180821917808219,175.0,62.599999999999994
1462,1.180821917808219,180.0,58.625
1463,1.180821917808219,185.0,54.724999999999994
1464,1.180821917808219,190.0,50.95
1465,1.180821917808219,195.0,47.275000000000006
1466,1.180821917808219,200.0,43.724999999999994
1467,1.180821917808219,205.0,40.325
1468,1.180821917808219,210.0,37.05
1469,1.180821917808219,215.0,33.95
1470,1.180821917808219,220.0,31.0
1471,1.180821917808219,225.0,28.200000000000003
1472,1.180821917808219,230.0,25.575
1473,1.180821917808219,235.0,23.125
1474,1.180821917808219,240.0,20.875
1475,1.180821917808219,245.0,18.75
1476,1.180821917808219,250.0,16.775
1477,1.180821917808219,255.0,15.0
1478,1.180821917808219,260.0,13.35
1479,1.180821917808219,265.0,11.85
1480,1.180821917808219,270.0,10.5
1481,1.180821917808219,275.0,9.3
1482,1.180821917808219,280.0,8.225000000000001
1483,1.180821917808219,285.0,7.275
1484,1.180821917808219,290.0,6.425
1485,1.180821917808219,300.0,4.975
1486,1.180821917808219,310.0,3.875
1487,1.180821917808219,320.0,2.995
1488,1.180821917808219,330.0,2.31
1489,1.180821917808219,340.0,1.815
1490,1.180821917808219,350.0,1.415
1552,1.6,5.0,219.15
1553,1.6,15.0,214.625
1554,1.6,30.0,198.325
1555,1.6,35.0,201.02499999999998
1556,1.6,40.0,185.97500000000002
1557,1.6,45.0,179.47500000000002
1558,1.6,50.0,0.0
1559,1.6,55.0,172.325
1560,1.6,60.0,167.55
1561,1.6,65.0,162.75
1562,1.6,70.0,158.3
1563,1.6,75.0,153.975
1564,1.6,80.0,148.9
1565,1.6,85.0,146.4
1566,1.6,90.0,139.925
1567,1.6,95.0,135.05
1568,1.6,100.0,130.975
1569,1.6,105.0,126.025
1570,1.6,110.0,121.825
1571,1.6,115.0,117.25
1572,1.6,120.0,113.075
1573,1.6,125.0,108.42500000000001
1574,1.6,130.0,104.1
1575,1.6,135.0,99.525
1576,1.6,140.0,95.2
1577,1.6,145.0,90.95
1578,1.6,150.0,86.65
1579,1.6,155.0,82.55
1580,1.6,160.0,78.425
1581,1.6,165.0,74.42500000000001
1582,1.6,170.0,70.45
1583,1.6,175.0,66.57499999999999
1584,1.6,180.0,62.825
1585,1.6,185.0,59.125
1586,1.6,190.0,55.55
1587,1.6,195.0,52.1
1588,1.6,200.0,48.75
1589,1.6,205.0,45.475
1590,1.6,210.0,42.400000000000006
1591,1.6,215.0,39.400000000000006
1592,1.6,220.0,36.525
1593,1.6,225.0,33.8
1594,1.6,230.0,31.2
1595,1.6,235.0,28.75
1596,1.6,240.0,26.450000000000003
1597,1.6,245.0,24.25
1598,1.6,250.0,22.225
1599,1.6,255.0,20.299999999999997
1600,1.6,260.0,18.5
1601,1.6,265.0,16.85
1602,1.6,270.0,15.3
1603,1.6,275.0,13.9
1604,1.6,280.0,12.6
1605,1.6,285.0,11.4
1606,1.6,290.0,10.325
1607,1.6,300.0,8.425
1608,1.6,310.0,6.875
1609,1.6,320.0,5.625
1610,1.6,330.0,4.550000000000001
1611,1.6,340.0,3.7249999999999996
1612,1.6,350.0,3.04
1673,2.1013698630136988,5.0,219.125
1674,2.1013698630136988,10.0,216.8
1675,2.1013698630136988,15.0,209.3
1676,2.1013698630136988,20.0,203.275
1677,2.1013698630136988,30.0,205.875
1678,2.1013698630136988,35.0,189.425
1679,2.1013698630136988,40.0,186.425
1680,2.1013698630136988,45.0,181.9
1681,2.1013698630136988,50.0,177.325
1682,2.1013698630136988,60.0,168.625
1683,2.1013698630136988,70.0,159.3
1684,2.1013698630136988,80.0,150.35
1685,2.1013698630136988,85.0,145.85
1686,2.1013698630136988,90.0,141.3
1687,2.1013698630136988,95.0,136.95
1688,2.1013698630136988,100.0,132.72500000000002
1689,2.1013698630136988,105.0,128.025
1690,2.1013698630136988,110.0,123.675
1691,2.1013698630136988,115.0,119.8
1692,2.1013698630136988,120.0,115.025
1693,2.1013698630136988,125.0,110.9
1694,2.1013698630136988,130.0,106.725
1695,2.1013698630136988,135.0,102.35
1696,2.1013698630136988,140.0,98.225
1697,2.1013698630136988,145.0,94.25
1698,2.1013698630136988,150.0,90.125
1699,2.1013698630136988,155.0,86.225
1700,2.1013698630136988,160.0,82.3
1701,2.1013698630136988,165.0,78.45
1702,2.1013698630136988,170.0,74.725
1703,2.1013698630136988,175.0,71.05
1704,2.1013698630136988,180.0,67.475
1705,2.1013698630136988,185.0,64.0
1706,2.1013698630136988,190.0,60.625
1707,2.1013698630136988,195.0,57.3
1708,2.1013698630136988,200.0,54.125
1709,2.1013698630136988,210.0,48.025
1710,2.1013698630136988,220.0,42.375
1711,2.1013698630136988,230.0,37.175
1712,2.1013698630136988,240.0,32.45
1713,2.1013698630136988,250.0,28.15
1714,2.1013698630136988,260.0,24.275
1715,2.1013698630136988,270.0,20.825
1716,2.1013698630136988,280.0,17.775
1717,2.1013698630136988,290.0,15.15
1718,2.1013698630136988,300.0,12.85
1719,2.1013698630136988,310.0,10.9
1720,2.1013698630136988,320.0,9.25
1721,2.1013698630136988,330.0,7.825
1722,2.1013698630136988,340.0,6.65
1723,2.1013698630136988,350.0,5.625
1724,2.1013698630136988,360.0,4.825
1725,2.1013698630136988,370.0,4.05
1726,2.1013698630136988,380.0,3.5
1727,2.1013698630136988,390.0,3.0149999999999997
1728,2.1013698630136988,400.0,2.59
1729,2.1013698630136988,410.0,2.25
1730,2.1013698630136988,420.0,1.955
1731,2.1013698630136988,430.0,1.715
1732,2.1013698630136988,440.0,1.495
1733,2.1013698630136988,450.0,1.33
1786,2.1780821917808217,5.0,219.35
1787,2.1780821917808217,10.0,214.375
1788,2.1780821917808217,15.0,209.45
1789,2.1780821917808217,30.0,195.45
1790,2.1780821917808217,35.0,190.95
1791,2.1780821917808217,40.0,186.45
1792,2.1780821917808217,45.0,181.97500000000002
1793,2.1780821917808217,50.0,177.47500000000002
1794,2.1780821917808217,60.0,168.5
1795,2.1780821917808217,70.0,159.65
1796,2.1780821917808217,80.0,150.5
1797,2.1780821917808217,85.0,146.15
1798,2.1780821917808217,100.0,132.9
1799,2.1780821917808217,105.0,128.5
1800,2.1780821917808217,110.0,130.75
1801,2.1780821917808217,115.0,119.575
1802,2.1780821917808217,120.0,115.5
1803,2.1780821917808217,125.0,111.325
1804,2.1780821917808217,130.0,107.525
1805,2.1780821917808217,135.0,102.75
1806,2.1780821917808217,140.0,98.8
1807,2.1780821917808217,145.0,94.725
1808,2.1780821917808217,150.0,90.92500000000001
1809,2.1780821917808217,155.0,86.725
1810,2.1780821917808217,160.0,83.1
1811,2.1780821917808217,165.0,79.30000000000001
1812,2.1780821917808217,170.0,75.525
1813,2.1780821917808217,175.0,71.875
1814,2.1780821917808217,180.0,68.30000000000001
1815,2.1780821917808217,185.0,64.9
1816,2.1780821917808217,190.0,61.3
1817,2.1780821917808217,195.0,58.175
1818,2.1780821917808217,200.0,55.0
1819,2.1780821917808217,210.0,48.974999999999994
1820,2.1780821917808217,220.0,43.2
1821,2.1780821917808217,230.0,38.025
1822,2.1780821917808217,240.0,33.275
1823,2.1780821917808217,250.0,28.9
1824,2.1780821917808217,260.0,25.175
1825,2.1780821917808217,270.0,21.7
1826,2.1780821917808217,280.0,18.575000000000003
1827,2.1780821917808217,290.0,15.850000000000001
1828,2.1780821917808217,300.0,13.600000000000001
1829,2.1780821917808217,310.0,11.425
1830,2.1780821917808217,320.0,9.8
1831,2.1780821917808217,330.0,8.375
1832,2.1780821917808217,340.0,7.1
1833,2.1780821917808217,350.0,6.050000000000001
1834,2.1780821917808217,360.0,5.125
1835,2.1780821917808217,370.0,4.425
1836,2.1780821917808217,380.0,3.775
1837,2.1780821917808217,390.0,3.2
1838,2.1780821917808217,400.0,2.795
1839,2.1780821917808217,410.0,2.46
1840,2.1780821917808217,420.0,2.16
1841,2.1780821917808217,430.0,1.93
1842,2.1780821917808217,440.0,1.69
1843,2.1780821917808217,450.0,1.46
